Input Mass	Matched Mass	Delta	Name	Formula	Ion	LMSD Examples
381.26190	381.3010	.0391	FA 22:2	C22H40O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 22:2
381.26190	381.3010	.0391	SFE 22:2	C22H40O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 22:2
381.26190	381.3010	.0391	WE 22:2	C22H40O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 22:2
381.26190	381.2647	.0028	FA 20:3;O	C20H34O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 20:3;O
381.26190	381.2283	.0336	ST 19:1;O4	C19H30O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 19:1;O4
381.26190	381.3010	.0391	FA 21:2	C21H38O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 21:2
381.26190	381.2605	.0014	PA 41:5	C44H77O8P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA 41:5
381.26190	381.2711	.0092	PG 35:0	C41H81O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 35:0
381.26190	381.2787	.0168	PA O-42:5	C45H81O7P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA O-42:5
409.14818	409.1787	.0306	FA 22:7;O3	C22H30O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 22:7;O3
409.14818	409.1787	.0306	ST 22:4;O5	C22H30O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 22:4;O5
409.14818	409.1868	.0386	FA 20:6;O4	C20H28O6	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 20:6;O4
409.14818	409.1868	.0386	ST 19:3;O6	C19H26O6	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 19:3;O6
249.18581	249.1860	.0002	FA 16:3	C16H26O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 16:3
249.18581	249.1860	.0002	SFE 16:3	C16H26O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=SFE 16:3
249.18581	249.1860	.0002	WE 16:3	C16H26O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=WE 16:3
249.18581	249.1496	.0362	FA 15:4;O	C15H22O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 15:4;O
249.18581	249.1627	.0231	FA 13:0	C13H26O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 13:0
249.18581	249.1627	.0231	SFE 13:0	C13H26O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=SFE 13:0
249.18581	249.1627	.0231	WE 13:0	C13H26O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=WE 13:0
249.18581	249.1708	.0151	MG O-8:0	C11H24O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=MG O-8:0
249.18581	249.1860	.0002	FA 32:6;O2	C32H52O4	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=FA 32:6;O2
249.18581	249.1852	.0006	PG O-35:0	C41H83O9P	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=PG O-35:0
249.18581	249.1731	.0127	PG 34:0	C40H79O10P	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=PG 34:0
409.23592	409.2361	.0002	LPA 16:0	C19H39O7P	[M-H]-	/resources/tools/chemdb_ontology?abbrev=LPA 16:0
409.23592	409.2596	.0237	FA 23:4;O4	C23H38O6	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 23:4;O4
409.23592	409.2748	.0389	ST 27:5;O3	C27H38O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 27:5;O3
409.23592	409.2515	.0156	FA 24:5;O	C24H38O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 24:5;O
409.23592	409.2515	.0156	ST 24:2;O3	C24H38O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 24:2;O3
409.23592	409.2151	.0208	ST 23:3;O4	C23H34O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 23:3;O4
409.23592	409.2384	.0025	ST 25:6;O2	C25H32O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 25:6;O2
409.23592	409.2232	.0127	ST 21:2;O5	C21H32O5	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 21:2;O5
409.23592	409.2596	.0237	FA 22:4;O2	C22H36O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 22:4;O2
409.23592	409.2596	.0237	ST 22:1;O4	C22H36O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 22:1;O4
409.23592	409.1868	.0491	FA 20:6;O4	C20H28O6	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 20:6;O4
409.23592	409.2232	.0127	FA 20:5;O3	C20H30O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 20:5;O3
409.23592	409.2596	.0237	FA 21:4;O2	C21H34O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 21:4;O2
409.23592	409.2596	.0237	ST 21:1;O4	C21H34O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 21:1;O4
409.23592	409.1868	.0491	ST 19:3;O6	C19H26O6	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 19:3;O6
409.23592	409.2478	.0119	PI 33:2	C42H77O13P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PI 33:2
409.23592	409.2554	.0195	PG 40:7	C46H77O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 40:7
357.22043	357.2071	.0133	FA 22:7;O2	C22H30O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 22:7;O2
357.22043	357.2071	.0133	ST 22:4;O4	C22H30O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 22:4;O4
357.22043	357.2647	.0442	FA 20:1;O3	C20H38O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 20:1;O3
357.22043	357.1708	.0497	ST 21:5;O5	C21H26O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 21:5;O5
357.22043	357.2202	.0002	FA 20:3;O	C20H34O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 20:3;O
357.22043	357.2566	.0362	FA 21:2	C21H38O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 21:2
357.22043	357.1838	.0366	ST 19:1;O4	C19H30O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 19:1;O4
357.22043	357.2283	.0078	FA 18:2;O2	C18H32O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 18:2;O2
357.22043	357.2071	.0133	ST 21:4;O2	C21H28O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 21:4;O2
357.22043	357.1919	.0285	FA 17:3;O3	C17H28O5	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 17:3;O3
357.22043	357.2647	.0442	FA 19:1;O	C19H36O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 19:1;O
357.22043	357.2283	.0078	FA 17:2;O2	C17H30O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 17:2;O2
357.22043	357.2071	.0133	ST 20:4;O2	C20H26O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 20:4;O2
357.22043	357.1919	.0285	FA 16:3;O3	C16H26O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 16:3;O3
357.22043	357.2647	.0442	FA 18:1;O	C18H34O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 18:1;O
357.22043	357.2241	.0037	PG 32:3	C38H69O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 32:3
357.22043	357.2136	.0068	PA 38:8	C41H65O8P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA 38:8
357.22043	357.2423	.0219	PG O-33:3	C39H73O9P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG O-33:3
399.25367	399.2541	.0004	ST 26:4;O3	C25H36O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 26:4;O3
399.25367	399.2177	.0360	ST 24:5;O5	C24H32O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 24:5;O5
399.25367	399.2905	.0368	ST 26:3;O3	C26H40O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 26:3;O3
399.25367	399.2672	.0135	FA 23:3;O	C23H40O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 23:3;O
399.25367	399.2672	.0135	MG O-20:4	C23H40O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=MG O-20:4
399.25367	399.2672	.0135	ST 23:0;O3	C23H40O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 23:0;O3
399.25367	399.2308	.0229	FA 22:4;O2	C22H36O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 22:4;O2
399.25367	399.2308	.0229	ST 22:1;O4	C22H36O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 22:1;O4
399.25367	399.2096	.0440	ST 25:6;O2	C25H32O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 25:6;O2
399.25367	399.3035	.0499	FA 24:2	C24H44O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 24:2
399.25367	399.3035	.0499	WE 24:2	C24H44O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=WE 24:2
399.25367	399.2541	.0004	FA 24:7	C24H34O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 24:7
399.25367	399.2541	.0004	ST 24:4;O2	C24H34O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 24:4;O2
399.25367	399.2388	.0148	FA 20:3;O3	C20H34O5	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 20:3;O3
399.25367	399.2752	.0216	FA 21:2;O2	C21H38O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 21:2;O2
399.25367	399.2752	.0216	MG 18:2	C21H38O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=MG 18:2
399.25367	399.2905	.0368	ST 25:3;O	C25H38O	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 25:3;O
399.25367	399.2752	.0216	FA 20:2;O2	C20H36O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 20:2;O2
399.25367	399.2752	.0216	FOH 20:2;O3	C20H36O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FOH 20:2;O3
399.25367	399.2605	.0069	PA 44:8	C47H77O8P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA 44:8
399.25367	399.2711	.0174	PG 38:3	C44H81O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 38:3
418.19670	418.1767	.0200	LPC 8:0	C16H34NO7P	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=LPC 8:0
418.19670	418.2366	.0399	CAR 14:2;O	C21H37NO5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=CAR 14:2;O
418.19670	418.2446	.0479	CAR 12:1;O2	C19H35NO6	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=CAR 12:1;O2
413.29094	413.3061	.0152	ST 27:3;O3	C27H42O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 27:3;O3
413.29094	413.2545	.0365	WE 22:3;O5	C22H38O7	[M-H]-	/resources/tools/chemdb_ontology?abbrev=WE 22:3;O5
413.29094	413.2828	.0081	FA 24:3;O	C24H42O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 24:3;O
413.29094	413.2828	.0081	ST 24:0;O3	C24H42O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 24:0;O3
413.29094	413.3192	.0282	FA 25:2	C25H46O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 25:2
413.29094	413.2617	.0293	ST 27:5;O	C27H38O	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 27:5;O
413.29094	413.2464	.0445	FA 23:4;O2	C23H38O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 23:4;O2
413.29094	413.2464	.0445	FOH 23:5;O3	C23H38O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FOH 23:5;O3
413.29094	413.2464	.0445	MG 20:4	C23H38O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=MG 20:4
413.29094	413.2464	.0445	ST 23:1;O4	C23H38O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 23:1;O4
413.29094	413.2909	.0001	WE 22:2;O2	C22H40O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 22:2;O2
413.29094	413.3273	.0363	FA 23:1;O	C23H44O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 23:1;O
413.29094	413.2545	.0365	FA 21:3;O3	C21H36O5	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 21:3;O3
413.29094	413.2545	.0365	ST 21:0;O5	C21H36O5	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 21:0;O5
413.29094	413.2909	.0001	FA 21:2;O2	C21H38O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 21:2;O2
413.29094	413.2909	.0001	MG 18:2	C21H38O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=MG 18:2
413.29094	413.3061	.0152	ST 25:3;O	C25H38O	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 25:3;O
413.29094	413.2697	.0212	FA 24:7	C24H34O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 24:7
413.29094	413.2697	.0212	ST 24:4;O2	C24H34O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 24:4;O2
413.29094	413.3273	.0363	FA 22:1;O	C22H42O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 22:1;O
413.29094	413.2545	.0365	FA 20:3;O3	C20H34O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 20:3;O3
413.29094	413.2867	.0042	PG 40:3	C46H85O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 40:3
338.27029	338.2827	.0124	TG 39:1	C42H78O6	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=TG 39:1
308.22334	308.2595	.0362	SPB 19:3;O2	C19H35NO2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=SPB 19:3;O2
308.22334	308.1867	.0366	CAR 10:3	C17H27NO4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=CAR 10:3
308.22334	308.2362	.0128	SPB 16:0;O2	C16H35NO2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=SPB 16:0;O2
308.22334	308.2240	.0006	PA O-31:1	C34H67O7P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA O-31:1
308.22334	308.2114	.0120	CerPE 30:2;O3	C32H63N2O7P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=CerPE 30:2;O3
308.22334	308.2058	.0176	PA 30:1	C33H63O8P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA 30:1
461.19984	461.2181	.0183	ST 19:3;O2;GlcA	C25H34O8	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 19:3;O2;GlcA
461.19984	461.2181	.0183	ST 25:5;O8	C25H34O8	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 25:5;O8
461.19984	461.2312	.0313	FA 23:4;O5	C23H38O7	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 23:4;O5
461.19984	461.2181	.0183	ST 24:5;O6	C24H32O6	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=ST 24:5;O6
461.19984	461.2181	.0183	ST 23:5;O6	C23H30O6	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=ST 23:5;O6
461.19984	461.2392	.0394	FA 20:3;O6	C20H34O8	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 20:3;O6
293.17607	293.2122	.0362	FA 18:3;O	C18H30O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 18:3;O
293.17607	293.1889	.0128	FA 15:0;O	C15H30O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 15:0;O
293.17607	293.1525	.0236	FA 14:1;O2	C14H26O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 14:1;O2
293.17607	293.1314	.0447	FA 17:6	C17H22O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 17:6
293.17607	293.1758	.0002	FA 16:4	C16H24O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 16:4
293.17607	293.1758	.0002	SFE 16:4	C16H24O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 16:4
293.17607	293.1758	.0002	FA 15:4	C15H22O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 15:4
293.17607	293.1758	.0002	WE 15:4	C15H22O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 15:4
293.17607	293.1758	.0002	ST 28:3;O2;GlcA	C34H52O8	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=ST 28:3;O2;GlcA
293.17607	293.1823	.0062	PA 28:2	C31H57O8P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA 28:2
293.17607	293.1680	.0081	PI 38:6	C47H79O13P	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=PI 38:6
385.23592	385.2384	.0025	ST 24:4;O4	C24H34O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 24:4;O4
385.23592	385.2232	.0127	FA 20:3;O5	C20H34O7	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 20:3;O5
385.23592	385.2021	.0339	FA 23:8;O3	C23H30O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 23:8;O3
385.23592	385.1868	.0491	FA 19:4;O6	C19H30O8	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 19:4;O6
385.23592	385.2515	.0156	FA 22:3;O	C22H38O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 22:3;O
385.23592	385.2151	.0208	FA 21:4;O2	C21H34O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 21:4;O2
385.23592	385.2151	.0208	ST 21:1;O4	C21H34O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 21:1;O4
385.23592	385.2596	.0237	FA 20:2;O2	C20H36O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 20:2;O2
385.23592	385.2596	.0237	FOH 20:2;O3	C20H36O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FOH 20:2;O3
385.23592	385.1868	.0491	FA 18:4;O4	C18H28O6	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 18:4;O4
385.23592	385.2384	.0025	FA 22:7	C22H30O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 22:7
385.23592	385.2232	.0127	FA 18:3;O3	C18H30O5	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 18:3;O3
385.23592	385.2596	.0237	FA 19:2;O2	C19H34O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 19:2;O2
385.23592	385.2596	.0237	FOH 19:3;O3	C19H34O4	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FOH 19:3;O3
385.23592	385.2449	.0090	PA 42:8	C45H73O8P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA 42:8
385.23592	385.2490	.0131	MGDG 36:7	C45H72O10	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=MGDG 36:7
385.23592	385.2554	.0195	PG 36:3	C42H77O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 36:3
399.15402	399.1580	.0040	FA 20:6;O4	C20H28O6	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 20:6;O4
399.15402	399.1944	.0404	ST 21:2;O5	C21H32O5	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 21:2;O5
399.15402	399.1790	.0249	LPA 12:0	C15H31O7P	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=LPA 12:0
399.15402	399.2025	.0484	FA 19:4;O4	C19H30O6	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 19:4;O4
399.15402	399.2025	.0484	FA 18:4;O4	C18H28O6	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 18:4;O4
213.14926	213.1496	.0004	FA 12:1;O	C12H22O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 12:1;O
213.14926	213.1860	.0368	FA 13:0	C13H26O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 13:0
213.14926	213.1860	.0368	SFE 13:0	C13H26O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=SFE 13:0
213.14926	213.1860	.0368	WE 13:0	C13H26O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=WE 13:0
213.14926	213.1132	.0360	FA 10:2	C10H16O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 10:2
213.14926	213.1132	.0360	SFE 10:2	C10H16O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 10:2
213.14926	213.1132	.0360	WE 10:2	C10H16O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 10:2
213.14926	213.1132	.0360	FA 9:2	C9H14O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 9:2
213.14926	213.1132	.0360	SFE 9:2	C9H14O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=SFE 9:2
213.14926	213.1132	.0360	WE 9:2	C9H14O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 9:2
213.14926	213.1496	.0004	WE 24:2;O4	C24H44O6	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=WE 24:2;O4
213.14926	213.1573	.0080	ST 28:3;O3	C28H44O3	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=ST 28:3;O3
213.14926	213.1391	.0102	ST 27:4;O4	C27H40O4	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=ST 27:4;O4
213.14926	213.1391	.0102	ST 28:3;O4	C27H40O4	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=ST 28:3;O4
213.14926	213.1314	.0178	FA 23:3;O5	C23H40O7	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=FA 23:3;O5
213.14926	213.1469	.0024	PA O-33:3	C36H67O7P	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=PA O-33:3
213.14926	213.1347	.0145	PA 32:3	C35H63O8P	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=PA 32:3
303.23296	303.2330	.0000	FA 20:4	C20H32O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 20:4
303.23296	303.2330	.0000	ST 20:1;O2	C20H32O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 20:1;O2
303.23296	303.2177	.0153	FA 16:0;O3	C16H32O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 16:0;O3
303.23296	303.2541	.0211	MG O-14:0;O	C17H36O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=MG O-14:0;O
303.23296	303.1966	.0364	ST 19:2;O3	C19H28O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 19:2;O3
303.23296	303.2693	.0364	ST 21:0;O	C21H36O	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 21:0;O
303.23296	303.2096	.0233	FA 17:1	C17H32O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 17:1
303.23296	303.2096	.0233	SFE 17:1	C17H32O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=SFE 17:1
303.23296	303.2177	.0153	FA 15:0;O	C15H30O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 15:0;O
303.23296	303.2177	.0153	FA 14:0;O	C14H28O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 14:0;O
303.23296	303.2148	.0182	DG 36:8	C39H60O5	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=DG 36:8
303.23296	303.2329	.0000	TG 57:10	C60H96O6	[M-3H]3-	/resources/tools/chemdb_ontology?abbrev=TG 57:10
353.23112	353.2334	.0022	FA 20:3;O3	C20H34O5	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 20:3;O3
353.23112	353.2486	.0175	FA 24:7	C24H34O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 24:7
353.23112	353.2486	.0175	ST 24:4;O2	C24H34O2	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 24:4;O2
353.23112	353.1970	.0342	FA 19:4;O4	C19H30O6	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 19:4;O4
353.23112	353.2697	.0386	FA 21:2;O2	C21H38O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 21:2;O2
353.23112	353.2697	.0386	MG 18:2	C21H38O4	[M-H]-	/resources/tools/chemdb_ontology?abbrev=MG 18:2
353.23112	353.2253	.0058	FA 21:4	C21H34O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 21:4
353.23112	353.2253	.0058	ST 21:1;O2	C21H34O2	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=ST 21:1;O2
353.23112	353.2464	.0153	MG O-15:0;O	C18H38O4	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=MG O-15:0;O
353.23112	353.1889	.0422	FA 20:5;O	C20H30O3	[M+Cl]-	/resources/tools/chemdb_ontology?abbrev=FA 20:5;O
353.23112	353.2334	.0022	FA 19:3;O	C19H32O3	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 19:3;O
353.23112	353.1970	.0342	FA 18:4;O2	C18H28O4	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 18:4;O2
353.23112	353.2697	.0386	FA 20:2	C20H36O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=FA 20:2
353.23112	353.2697	.0386	SFE 20:2	C20H36O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=SFE 20:2
353.23112	353.2697	.0386	WE 20:2	C20H36O2	[M+Formate]-	/resources/tools/chemdb_ontology?abbrev=WE 20:2
353.23112	353.2334	.0022	FA 18:3;O	C18H30O3	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 18:3;O
353.23112	353.2697	.0386	FA 19:2	C19H34O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=FA 19:2
353.23112	353.2697	.0386	WE 19:2	C19H34O2	[M+OAc]-	/resources/tools/chemdb_ontology?abbrev=WE 19:2
353.23112	353.2292	.0019	PA 37:5	C40H69O8P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA 37:5
353.23112	353.2398	.0087	PG 31:0	C37H73O10P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PG 31:0
353.23112	353.2474	.0163	PA O-38:5	C41H73O7P	[M-2H]2-	/resources/tools/chemdb_ontology?abbrev=PA O-38:5
305.18880	305.2122	.0234	FA 19:4;O	C19H30O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=FA 19:4;O
305.18880	305.2122	.0234	ST 19:1;O3	C19H30O3	[M-H]-	/resources/tools/chemdb_ontology?abbrev=ST 19:1;O3
